author,date,title,abstract,url,eprint
G Zhao,2011,Empirical Research on Air Logistics Amount of New Airport,"… Support vector machines have complete statistical learning theory basis and excellent learning
performance of small sample, so it has been successfully applied in machine learning and analysis …
In the support vector regression machine, secondary εnot sensitive loss function is … 
",https://ieeexplore.ieee.org/abstract/document/5998857/,
P Davidsson and L Henesey and L Ramstedt…,2005,Agent-based approaches to transport logistics,"Page 1. Agent-Based Approaches to Transport Logistics Paul Davidsson, Lawrence Henesey,
Linda Ramstedt, Johanna Törnquist and Fredrik Wernstedt Abstract … We are mainly adopting
a logistical perspective, thus focusing on freight transportation … 
",https://link.springer.com/chapter/10.1007/3-7643-7363-6_1,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.62.3271&rep=rep1&type=pdf
I Lajili and T Ladhari and Z Babai,2016,Adaptive machine learning classifiers for the class imbalance problem in ABC inventory classification,"ABC inventory classification systems are widely used by business firms to streamline the organization and management of inventories consisting of very large numbers of distinct items. In this paper, we use machine learning (ML) techniques to perform inventory …",http://ils2016conference.com/wp-content/uploads/2015/03/ILS2016_SB05_3.pdf,http://ils2016conference.com/wp-content/uploads/2015/03/ILS2016_SB05_3.pdf
A Khodayari-Rostamabad and JP Reilly…,2009,Machine learning techniques for the analysis of magnetic flux leakage images in pipeline inspection,"… In this paper, we show how modern machine learning techniques can be used to … flux leakage,
nondestructive testing, partial least squares, pipeline inspection, regression, sup- port vector
machines … The logistics and cost of shutting down a pipeline for inspection is prohibitive … 
",https://ieeexplore.ieee.org/abstract/document/5170224/,
JF Cohn and TS Kruez and I Matthews and Y Yang…,2009,Detecting depression from facial actions and vocal prosody,"… severity in a clinical sample using automated facial image analysis and machine learning … both
FACS and AAM, classification was done using Support Vector Machines (SVMs … facial expression
analysis', IEEE Transactions on Pattern Analysis and Machine Intelligence, 2001, 23 … 
",https://ieeexplore.ieee.org/abstract/document/5349358/,https://www.researchgate.net/profile/Jeffrey_Cohn/publication/224088064_Detecting_depression_from_facial_actions_and_vocal_prosody/links/02e7e525c3cf469d1e000000.pdf
PM Singh and MJ van Sinderen,2016,Big data interoperability challenges for logistics,"… DHL Resilience 360, Accessed on 20-02-2016, (http://tinyurl.com/hysutmu) Dobrkovic A., Iacob
ME, Hillegersberg J., i-Know 2015, “Using machine learning for unsupervised maritime waypoint
discovery from streaming AIS data … “Big Data intelligence in Logistics Based on … 
",https://www.researchgate.net/profile/Prince_Singh9/publication/327691759_Big_Data_interoperability_challenges_for_logistics/links/5b9f8d4145851574f7d1cb81/Big-Data-interoperability-challenges-for-logistics.pdf,https://www.researchgate.net/profile/Prince_Singh9/publication/327691759_Big_Data_interoperability_challenges_for_logistics/links/5b9f8d4145851574f7d1cb81/Big-Data-interoperability-challenges-for-logistics.pdf
US Patent 9 and 172 and 738 and 2015,ents,Collaborative logistics ecosystem: an extensible framework for collaborative logistics,"… G06Q10/00—Administration; Management; G06Q10/08—Logistics, eg warehousing, loading,
distribution or shipping; Inventory or stock management, eg order filling … The framework also
supports simulation and machine learning in both forward and backward control directions … 
",https://patents.google.com/patent/US9172738B1/en,
MM Tseng and J Jiao and ME Merchant,1996,Design for mass customization,"… To achieve this life cycle cost, product family cost including inventory, logistics, and development
is considered with the different level of … Machine learning techniques [2] are then applied to induce
clusters of concentration in both the customer domain and the physical design … 
",https://www.sciencedirect.com/science/article/pii/S0007850607630364,
N Hiranuma and W Montgomery and P Panchekha and J Redmon,.org,Logistics,"… training by feedback Page 31. Learning to act • Reinforcement learning • An agent – Makes sensor
observations … states Page 32. Growth of Machine Learning • Machine learning is preferred
approach to – Speech recognition, Natural language processing – Computer vision … 
",https://pdfs.semanticscholar.org/2a40/28f5d5547d605058b9c43fd3e9562b086037.pdf,https://pdfs.semanticscholar.org/2a40/28f5d5547d605058b9c43fd3e9562b086037.pdf
Y Feng and YM Yao and AX Wang,2007,Comparing with chaotic inertia weights in particle swarm optimization,"… The chaotic inertia weight PSO using Logistic mapping perform little better than that using Tent
mapping. 332 Page 5. Proceedings of the Sixth International Conference on Machine Learning
and Cybernetics, Hong Kong, 19-22 August 2007 References [1] RC Eberhart, Y. Shi … 
",https://ieeexplore.ieee.org/abstract/document/4370164/,
W Shihong and L Dehua and P Ying…,2010,Logistics supply simulation based on multi-agent cooperation,"… [6] Greenwald A, Hall K. Correlated Q-Iearning[C]llProc of the Twentieth International Conference
on Machine Learning … [7] Kaelbling LP, Littman ML, Moore A W. Reinforcement learning: A survey
[J]. Journal of Artificail Intelligence Research, 1996, 4:437- 285 … 
",https://ieeexplore.ieee.org/abstract/document/5538105/,
P Allberg,2018,Applied machine learning in the logistics sector: A comparative analysis of supervised learning algorithms,"Conclusions Any of the five algorithms mentioned prior can be chosen for this type of classification, or to further study based on other measurements, and there is an indication that human errors could play a part on whether a consignment gets classified as missed or …",http://www.diva-portal.org/smash/record.jsf?pid=diva2:1228842,http://www.diva-portal.org/smash/get/diva2:1228842/FULLTEXT02
EG Talbi,2013,Hybrid metaheuristics,"… metaheuristics with constraint programming approaches developed in the artificial intelligence
community … 413 Part V Combining Metaheuristics with Machine Learning and Data Mining
Techniques 16 … 430 17 Boosting Metaheuristic Search Using Reinforcement Learning … 
",https://link.springer.com/content/pdf/10.1007/978-3-642-30671-6.pdf,http://searchcol.dps.uminho.pt/AlvelosAl13_book.pdf
E Bazan and MY Jaber and S Zanoni,2016,A review of mathematical inventory models for reverse logistics and the future of its modeling: An environmental perspective,"… There is sufficient research on reviewing reverse logistic models; however, a review of the … IEEE
International Conference on Service Operations and Logistics, and Informatics (IEEE/SOLI), 12 …
2008 International Conference on Machine Learning and Cybernetics, 12–15 July, Vol … 
",https://www.sciencedirect.com/science/article/pii/S0307904X15007416,
J Heger and H Bani and B Scholz-Reiter,2012,Improving production scheduling with machine learning,"1 Decentralized scheduling with dispatching rules is applied in many fields of production and logistics, especially in highly complex manufacturing systems, eg, semiconductor manufacturing. Nevertheless, no dispatching rule outperforms other rules across various …",https://www.lirmm.fr/ecai2012/images/stories/ecai_doc/pdf/workshop/W37_AILog-Proceedings.pdf#page=49,https://www.lirmm.fr/ecai2012/images/stories/ecai_doc/pdf/workshop/W37_AILog-Proceedings.pdf#page=49
VN Khuc and C Shivade and R Ramnath…,2012,Towards building large-scale distributed systems for twitter sentiment analysis,"… For the machine learning algorithm, we choose the Adaptive Logistics Regression algorithm
from Mahout library [4 … Hadoop 0.20.2 and HBase 0.90.3. Our cluster consists of 5 machines
running on … Each machine is a medium instance with 1.7 GB of memory and 2 virtual cores … 
",https://dl.acm.org/citation.cfm?id=2245364,http://www.academia.edu/download/42503519/Towards_building_large-scale_distributed20160209-30509-z970lq.pdf
SJ Ahn and MS Altaf and SU Han…,2017,Application of machine learning approach for logistics cost estimation in panelized construction,"Logistics operations in panelized construction are vital daily tasks that connect the panel manufacturing facility to the job site. Although logistics operations are both important and prevalent in panelized construction, the cost of logistics has yet to be fully understood by …",https://journalofindustrializedconstruction.com/index.php/mocs/article/view/66,https://journalofindustrializedconstruction.com/index.php/mocs/article/download/66/64
BD Czejdo and M Baszun,2010,Information logistics for incomplete knowledge processing,"… 2010) [7] Czejdo, BD, Baszun, M.: Knowledge Processing Based on Information Logistics Mod-
els. In: Proceedings of the LOGITRANS 2010 Conference, Szczyrk (April 2010) [8] Blei, DM, Ng,
AY, Jordan, MI: Latent Dirichlet Allocation. Journal of Machine Learning Research (3 … 
",https://link.springer.com/chapter/10.1007/978-3-642-16324-1_31,
AA Tako and S Robinson,2012,The application of discrete event simulation and system dynamics in the logistics and supply chain context,"… The application of discrete event simulation and system dynamics in the logistics and supply
chain context … Keywords. Logistics and supply chain management. Simulation modelling.
Discrete-event simulation. System dynamics. Comparison of methods. 1. Introduction … 
",https://www.sciencedirect.com/science/article/pii/S0167923611002211,https://pdfs.semanticscholar.org/4741/8c10b4dca6e91533fe649ed3b3ecd06dc0ba.pdf
W Liu and Y Yang and X Li and H Xu and D Xie,2012,A time scheduling model of logistics service supply chain with mass customized logistics service,"… Research Article. A Time Scheduling Model of Logistics Service Supply Chain with
Mass Customized Logistics Service. Weihua … enterprise. The basic structure of LSSC
is functional logistics service provider (FLSP) → LSI → customer … 
",https://www.hindawi.com/journals/ddns/2012/482978/abs/,https://www.hindawi.com/journals/ddns/2012/482978/
E Hedman,2018,Data for Machine Learning: Data generation and simulation of a logistics operation for machine learning,"In the logistics business, a priority is to deliver packages at the right time in the right place. Mistakes can happen in any task that a human makes a decision. In this project, a simulation is developed of a logistics operation, used to generate data for machine learning algorithms …",http://www.diva-portal.org/smash/record.jsf?pid=diva2:1190881,http://www.diva-portal.org/smash/get/diva2:1190881/FULLTEXT01.pdf
